D (m),L (m),P (kPa),G (kg m-2s-1),Tin (C),Xe (-),CHF (kW m-2)
0.006126618,4.721256277,9650.737926,4664.123467,280.1254918,0.341763022,939.8083134
0.00612806,0.950236761,4112.559735,1463.484498,59.66620172,0.518240554,3835.993657
0.006130395,0.993296021,6788.110603,1498.1267,256.7929288,0.547839068,1957.257472
0.006130973,1.502337565,108.3297954,148.6391969,29.72996959,0.745462806,320.576827
0.006135784,4.943130839,17542.2042,4915.695512,172.5811991,0.20492903,1568.222757
0.006142607,2.883696418,7135.564398,2686.007827,272.2519385,0.436785685,1160.480987
0.006143436,0.769031163,9565.957144,4015.359349,277.1728592,0.145978253,1955.577136
0.006156523,0.780566349,487.9688234,195.3204496,72.014981,0.751274174,719.8888529
0.006158384,0.771825269,7911.892542,3915.183639,193.2420147,0.028445386,3836.302573
0.006158591,0.300425689,314.4187427,147.0487786,23.62592291,0.611367186,1297.992062
0.006160685,0.824392104,8075.90828,3415.22228,223.6208545,0.126218863,3103.979303
0.006169549,0.875892228,7174.669343,4007.124096,184.821011,0.135226252,4270.366461
0.006173565,4.526772697,7105.531096,2738.448484,248.8168586,0.465856719,861.5269834
0.006175556,0.690518813,104.2734248,83.7923028,27.74974028,0.805724112,380.8716702
0.006176541,0.793275938,13336.36418,3251.900419,265.3379395,0.056974828,2405.78978
0.006189438,0.812844594,17689.32756,1566.889842,308.858869,0.142995102,1092.391283
0.006194637,0.292459592,98.73294759,26.8184461,10.80566457,0.796775829,283.9760281
0.006211292,1.028912136,2905.196029,1064.826669,78.53422555,0.672592577,2902.808578
0.006218956,0.932336896,10004.25614,2626.934992,219.6087225,0.158948325,3111.118896
0.006221035,0.737596093,12840.12257,4146.729499,229.105712,-0.015514689,3666.862259
0.006223325,0.781249789,16156.38926,2174.272989,305.2729568,0.130295456,1709.107032
0.006226802,3.188581159,6971.163854,2963.632052,223.3543407,0.369436688,1144.522334
0.006228821,1.651786133,7139.432236,2267.163925,267.263977,0.427553312,1550.988973
0.006236416,0.901927669,10178.85708,7335.377486,267.867347,0.059929433,3917.833246
0.006239927,0.96442443,5227.310079,1862.243623,64.85747622,0.397312953,4096.255736
0.006243277,0.76579845,14908.80111,2181.343717,308.7181183,0.108597249,1598.234555
0.006244325,4.498976906,6688.938255,2726.704847,252.8558328,0.522085347,819.3484793
0.006258299,0.932517026,9978.968263,1473.945838,215.4026784,0.365083343,2013.565403
0.006259697,0.935466398,6805.821676,1880.441193,192.7227714,0.355683468,3036.477341
0.006267262,0.775638036,7627.976431,4957.826482,213.3895121,0.031524983,3783.378047
0.006271895,0.809445428,7969.463034,5164.129204,263.9658128,0.077068393,3016.585977
0.006277572,0.823294654,14657.89636,2059.021232,324.8563335,0.218171066,1249.142448
0.006280391,4.238036038,7842.794278,3346.364817,207.6249883,0.360402065,1161.657014
0.006295337,0.779161951,9787.409926,7581.173482,245.6882667,-0.0139889,4871.686594
0.006297351,4.063723131,17728.83027,5126.498253,191.7566718,0.188806521,2029.160247
0.006302115,0.86718966,6989.574522,2679.994416,134.46251,0.158304633,4214.637398
0.006313633,0.940504988,10792.45483,7484.339713,253.0848083,0.054317782,4441.411686
0.006314368,1.030814531,315.4692422,149.4615349,74.92585501,0.76198369,431.5948521
0.006315278,0.810390781,9797.800646,3227.847658,272.2738266,0.131572868,2249.648019
0.006329014,0.831211922,15131.6764,4024.274011,263.9506812,-0.006825607,3209.534337
0.006344508,0.913226266,7177.210884,2115.936905,107.0309938,0.198608796,4007.690952
0.006348941,1.015622684,1116.907029,1367.866603,70.59441603,0.483743225,3019.673298
0.006357044,0.948832147,10359.56461,5498.696152,181.0061887,0.011096448,6187.321863
0.00636591,0.912206451,6892.206854,5086.614372,237.9115775,0.124091197,3765.221188
0.006370737,2.72556361,6798.479866,2665.34505,237.7606309,0.420007398,1337.542097
0.006380249,0.773720938,12357.54152,2191.83655,237.830356,0.062178578,2641.374441
0.006413183,1.046297306,3962.030094,811.7856407,53.86671415,0.72630821,2795.845542
0.006413748,0.803190309,9407.368419,2241.209625,184.8421178,0.108410477,2945.768386
0.00647713,0.972917527,7002.813486,1741.538114,186.4149537,0.357453051,3074.230116
0.006479134,0.934151944,6707.109612,4139.627518,248.9815929,0.138632124,3393.338987
0.006490272,0.994556528,3030.302065,1071.062143,60.82687797,0.633272179,2927.242221
0.006500149,0.90119084,10265.16902,5442.553044,192.9570068,0.008109413,5903.01824
0.006575333,0.891836461,6721.303537,1331.616707,214.7833496,0.577741454,2584.860546
0.00659427,1.801786376,9891.51094,3259.493109,260.0115125,0.244341058,1671.031068
0.006725367,0.554202251,3348.420357,2752.572168,199.7695424,0.205875624,5345.463492
0.006766273,3.702318887,17063.41661,3665.98925,280.9801682,0.247792346,1108.514159
0.006836821,1.018313195,5873.754128,3374.325554,204.3997261,0.158046379,3428.124478
0.006842965,0.557895185,2050.704813,2993.721172,157.0284294,0.176641221,5568.655233
0.006877053,1.999942386,10194.82916,3282.125007,257.2489402,0.198100379,1851.50765
0.0068816,2.030461068,9281.608411,3397.889928,281.9327583,0.286828503,1454.105669
0.006948125,0.553979885,6806.16237,2464.827405,259.789873,0.228460882,3649.133315
0.006952018,1.984545756,9033.960434,3323.035664,283.8475549,0.340221409,1409.917458
0.007014638,0.549068969,10083.21244,3100.71301,299.2827571,0.140502143,2243.857123
0.00704109,3.773850414,17528.28332,6593.867063,272.622143,0.154842737,2077.94502
0.007103626,3.790262253,10370.87336,2048.68738,159.7116577,0.390399416,1173.925627
0.007106859,3.859501338,17807.25338,6742.288945,272.3212416,0.113633514,2060.255732
0.007112808,0.575862809,10242.62005,3060.626308,297.8346403,0.143642979,2396.506969
0.007127552,3.70904272,14952.96077,976.9795754,198.0350545,0.376319865,632.312453
0.007147179,3.918458744,9777.7253,2043.28918,262.1696594,0.37277441,726.396513
0.007157277,1.023927772,9989.995439,2330.417325,258.8100152,0.259203459,2291.891019
0.007180597,2.512242486,14453.71896,4635.515884,301.8011216,0.185320977,1529.498994
0.007217988,0.246701101,14456.53297,1990.770207,217.3080636,-0.254128825,5322.047018
0.00722847,3.894641867,18126.76105,4556.861271,328.3689303,0.28360968,1232.719633
0.007233551,0.574396009,10057.52698,3644.743367,310.8314569,0.104643512,2404.05165
0.007278698,3.767824573,18216.70022,4798.729043,321.3371333,0.305491315,1152.537275
0.007285229,6.090196202,15380.48313,1003.499853,153.238536,0.447995813,476.0000212
0.007286731,2.052875402,12985.3193,1581.324853,301.1263794,0.303273661,811.04047
0.007319762,3.887375979,18419.19719,2804.522527,238.1186579,0.207593583,1182.233319
0.007361489,5.931092906,13679.03605,3880.149355,256.7539768,0.278616854,897.1901699
0.007363192,5.92357233,6941.833798,1973.221919,182.9391978,0.486124281,772.4600109
0.007364577,6.191550726,7375.621385,1010.125586,250.6224663,0.772849921,450.6490227
0.007373444,3.674236981,18084.48308,4020.106029,165.6954544,0.066943043,2123.181365
0.007388784,2.529893615,14953.16383,4644.50081,303.387064,0.185480226,1531.543583
0.007389132,2.969345633,17342.50808,3966.717475,211.2666734,0.094389576,2163.948725
0.007392906,4.985241934,9870.948649,981.8825603,156.0882906,0.576442201,641.072541
0.007394536,6.021299439,14217.48088,1515.744506,151.5781121,0.311517816,647.7554857
0.00739617,1.701139301,10308.41092,2011.897162,287.3941633,0.325843122,1304.233296
0.007404562,6.250642069,2050.539293,1197.838568,107.8053746,0.568140876,594.5501906
0.007407041,5.188916027,17437.42158,1534.156026,151.6333725,0.239829951,835.4068885
0.007407567,3.712223052,9878.803194,3760.287756,264.540123,0.271626555,1093.438563
0.007409188,2.089123803,972.0398497,796.7694393,120.0738495,0.547996521,940.3093003
0.007416311,1.033857822,6292.433723,3662.214159,240.8915317,0.107676086,2962.235265
0.007420937,3.945860937,18287.77451,1038.183469,252.8176407,0.377285051,479.0276812
0.007422383,2.986322936,18211.34615,1944.428864,175.9282671,0.177059447,1329.349234
0.007424777,0.251431874,13705.04632,1017.465364,115.9154136,-0.363737835,5658.848504
0.007429041,0.816081192,134.8726209,233.3440345,32.14931893,0.571634744,962.8835436
0.007431836,3.865590667,18168.93289,4606.852154,313.3365973,0.292706708,1256.735603
0.007432327,3.584308173,9781.731996,1268.636626,245.9326503,0.592813863,677.2073359
0.007436739,3.910139921,9477.929076,3172.246002,290.9532037,0.354152068,701.2401528
0.007441312,5.926892745,6859.42905,1061.176826,151.7548846,0.781289401,615.084253
0.007445653,0.577345416,7011.161247,2828.307446,260.9031435,0.152688107,3851.608729
0.007448821,0.242947008,14462.53621,1868.437636,261.5821731,-0.17964754,4066.150236
0.007450719,6.064200169,18941.1871,1904.876549,64.09819226,0.216285329,1020.701099
0.007461059,1.579203492,13483.86692,1578.096311,168.3533659,0.147294341,1925.176334
0.007472574,3.788439507,17598.10849,5881.506826,257.0947543,0.105792205,2098.444517
0.007472853,0.398551544,2656.458384,4694.028165,85.64285219,-0.10625446,9575.982361
0.007476373,2.63695107,14443.84311,3545.151641,229.936958,0.109045914,1838.125703
0.00747935,2.979247224,6887.959869,1996.849696,204.0094315,0.397512617,1350.19767
0.007480081,1.867825199,13629.21506,992.2960742,172.4359159,0.296005794,1115.478064
0.007480607,2.973189419,13984.67336,4105.686575,322.8025244,0.277580848,969.1050717
0.007486722,3.224142571,2750.119774,392.0040259,101.5745877,0.985327574,573.1570861
0.007486766,6.124725352,6735.313843,2104.214256,195.676941,0.459190142,757.3052302
0.007488,0.88537572,11689.46472,1118.382086,236.4050055,0.304375557,1830.784692
0.007491156,2.900149,14435.46583,1081.489134,266.2878858,0.432846718,625.2868579
0.007498881,0.99472196,1290.601171,383.3009661,96.53624414,0.771065705,1341.113475
0.00749941,1.646738859,14831.76982,3089.606775,253.5123476,0.039101809,2318.615253
0.00749951,0.257934705,14746.1179,964.0004879,135.5263932,-0.309239209,5456.927245
0.007502808,3.212533783,1512.50578,458.1501287,126.2854348,0.839412518,558.3564313
0.00750504,0.504974715,7593.70854,2929.007788,120.5353518,-0.154128468,6196.3138
0.007507303,2.423247937,14555.20158,2003.220686,300.2595759,0.213640165,743.4708977
0.00751399,1.004742817,6866.882666,2002.069139,139.0864055,0.172789546,3803.689797
0.007515317,2.036760342,5875.906511,721.7629446,168.6675114,0.610989591,1000.576296
0.007516155,3.923391173,10275.09861,2001.15472,158.4800795,0.368245801,1210.687502
0.007517234,0.248925558,7085.669397,1405.130626,124.5094821,-0.072356986,7342.311573
0.007517894,1.023688301,17912.31609,2010.288159,241.6674121,-0.049137372,2555.377052
0.007520397,0.773283994,7966.752792,1002.003015,140.8337879,0.32994806,2810.708862
0.007527305,0.999801513,7105.051956,4099.778651,236.2150546,0.106132546,3220.346772
0.007531386,2.037147899,3333.05393,614.3742001,109.9263479,0.877460463,1154.65893
0.007531615,1.508042714,18395.31482,4937.641037,331.286736,0.172265155,1940.148561
0.007532615,3.105887993,9824.88336,1934.855137,109.9682111,0.22656373,1771.49289
0.007533318,1.104582249,12053.3528,1020.870903,192.9962071,0.312975062,1653.569878
0.00754152,0.989474517,16475.38486,1041.091033,279.7773904,0.13800906,1131.213698
0.007542813,2.477329328,5153.156799,973.0800244,144.8574721,0.754719287,1364.395035
0.00754337,0.760617721,16924.85328,3155.587589,303.7519382,-0.074454852,2730.814079
0.007544321,0.988027884,9934.185424,3901.031922,164.2209425,-0.058523797,5194.708426
0.007548195,0.791512895,12317.36625,1561.586307,213.3414333,0.022934364,2516.671959
0.007548513,1.570138272,17654.06296,2928.74812,367.3936437,0.238291194,1111.65801
0.007549577,0.996143611,6961.193199,895.4005321,77.11067215,0.470724461,3153.652265
0.007550177,5.974371693,13779.54977,4069.856125,269.8096191,0.2879457,906.2777461
0.007550622,6.05982783,13574.95155,1011.501,306.1503617,0.406062548,210.0523096
0.007551262,0.978460933,17650.25818,4030.596286,205.7739709,-0.218225244,4719.285915
0.007552349,1.623371774,19502.39901,3134.439378,341.5629297,0.099865122,1608.432277
0.007554652,2.597500295,11771.82752,1866.011063,297.9394024,0.326877687,762.3485149
0.007555332,2.987257402,10331.0999,3851.368679,246.2023011,0.191897873,1571.243334
0.007556454,1.54542479,17058.29595,507.1936145,287.6625637,0.487249113,503.1698952
0.007560652,1.053385493,14287.21854,1972.005556,159.0623994,-0.037779696,2990.879566
0.007563055,1.582719702,16684.59261,998.9389196,205.1770594,0.100663737,1143.430401
0.007566009,1.599111026,14852.81842,1552.564962,287.2531545,0.218639478,1012.193036
0.00756823,3.010403706,13717.73918,4038.590145,233.3527835,0.083945452,1747.517156
0.007568444,3.800188768,9903.4953,1486.318892,259.5924659,0.46794703,667.3114527
0.007574401,0.97096205,14735.55328,510.1609337,226.6473947,0.449919226,1085.296623
0.007585252,0.243586784,11334.51531,1937.107547,124.3901671,-0.34962009,7822.059007
0.00758602,0.766842472,14253.34148,4036.700252,292.8686357,0.024898403,3091.19358
0.007586042,0.246521092,11372.55984,1963.200169,195.5975826,-0.20058053,5677.943627
0.007587251,6.332351266,7575.285674,4047.941039,115.969924,0.309275938,1642.221889
0.00758762,0.245752767,13761.0165,1959.942503,171.0352598,-0.346711684,6217.336567
0.00758956,0.949958893,14036.15048,2018.292934,218.1989665,0.023012719,2617.007099
0.00759126,0.255683161,13536.23934,1010.516022,155.2242728,-0.251678448,4877.690855
0.007591633,3.069138649,2002.859171,1518.811097,125.2256923,0.474363166,1480.851186
0.00759521,2.734645671,14318.42151,5627.346369,298.981601,0.169168829,1846.290473
0.007597779,6.194966138,16676.50439,2052.860096,171.0021913,0.333891852,787.2217706
0.007598777,2.638396276,12948.85066,3188.96549,229.6208462,0.097021821,1703.78539
0.00759976,5.179476534,12414.11845,2624.10117,315.5487899,0.304909746,467.2867407
0.007600342,1.031576419,6480.723585,2014.836287,160.5085011,0.138687166,3150.161111
0.007602538,5.686138932,9856.153014,2011.831645,223.6363564,0.323194751,620.7844878
0.007602918,3.550699118,3031.356959,1958.226819,180.2122764,0.475647318,1224.716831
0.007605014,1.010520363,6702.290511,3960.220073,256.7775684,0.141171412,2792.340154
0.007605399,5.980671849,10282.55102,498.8708106,282.4789682,0.888201526,217.3329709
0.007608375,3.087843665,15327.59336,1961.299601,218.4956627,0.164714823,1069.432274
0.007613047,2.117405723,1418.222998,274.1726265,103.5481585,0.97147494,615.1805377
0.007618659,7.28729979,18691.48253,1006.816285,269.9967392,0.504486951,292.1286309
0.007618981,1.02853064,6762.555839,1045.696429,96.3264427,0.442285407,3064.754481
0.007619761,0.719482667,9846.652897,4941.575523,225.8297875,-0.048856254,5056.430887
0.007620957,3.51137491,12680.11019,2104.862368,212.8531834,0.230555361,1021.295663
0.007624172,1.02022432,14025.02852,1902.557109,207.6472951,0.03299987,2697.608879
0.007626031,2.943297752,7010.636442,994.0923458,149.1222421,0.657874312,1016.805678
0.007627678,5.919686982,6659.795273,1964.970174,73.32958869,0.452429385,1084.181186
0.007629417,1.059963327,17360.90218,1994.819729,244.8823638,-0.005964822,2203.953227
0.007630536,2.00811142,13585.72221,1923.11843,277.1523552,0.216229104,1136.719567
0.00763212,5.656877408,6841.812777,1082.315502,272.5974736,0.852570008,441.3829225
0.007632137,2.064582243,1345.791197,937.9825673,133.4626228,0.565856038,1167.175556
0.007632156,1.903300291,5042.949268,1642.91998,175.5612886,0.509273441,2084.34531
0.007632733,1.564233265,7636.047659,4072.492895,275.9972085,0.238451894,1818.956706
0.007634196,2.892595907,17627.57821,3986.756229,257.679067,0.220961532,1999.403965
0.007634948,0.993705257,2781.297606,220.7080867,72.47632888,0.894155617,908.7807384
0.007636221,1.642887495,8272.929192,3937.263137,228.1452055,0.115986236,2490.743113
0.007636268,2.504496628,11990.38555,5883.275544,292.5732696,0.213594252,1544.151737
0.007636437,0.986604551,2035.998548,2009.826356,158.5640573,0.377953481,3621.383087
0.00764407,4.014504827,18631.18388,4671.966411,207.7641989,0.080500568,1988.060923
0.007644206,0.811493475,4990.913972,1652.056866,254.7520691,0.452254063,3505.148937
0.00764536,2.497699167,14792.99677,3430.115341,318.4621221,0.233517109,1089.665566
0.007647988,1.661252632,18336.91904,945.7425426,211.7033704,0.11666169,1037.121094
0.007648567,2.01958286,14280.20298,2006.338338,199.1147133,0.148074619,1641.259793
0.007650473,2.917360905,18350.3932,498.458086,97.29170222,0.439788835,555.3639891
0.007654494,3.504639296,12841.22584,2057.240894,263.2783599,0.259905181,837.679233
0.007654729,1.522959657,16942.28698,1695.362545,228.305999,0.026249769,1699.051072
0.007657562,0.78162249,8053.128991,2542.774985,239.8092618,0.108599034,3250.447268
0.007657746,3.007575141,10003.84859,1054.970604,185.2052345,0.558441341,933.7178772
0.007658056,0.784964895,4855.591735,1029.812444,197.3399798,0.591930729,3204.49303
0.007665561,1.5302666,17532.1518,991.8063405,170.2103302,0.016086171,1393.217969
0.007668699,2.086105244,5818.735876,1501.737902,139.5317598,0.47426102,2064.818438
0.007668706,0.96602385,18372.94157,1000.85836,309.145241,0.16226806,1048.647932
0.00766968,2.605994447,11710.46844,5882.999535,314.392706,0.218863775,1450.932042
